datetime;Rs;u2;Tmax;Tmin;RH;pr;ETo
2016-02-10;26.2;1.2;33.7;22.6;71.8;0.0;5.7
2016-02-11;28.3;1.7;33.5;20.9;63.2;0.0;6.3
2016-02-12;26.7;1.3;34.4;20.0;62.9;0.0;5.9
2016-02-13;10.9;2.2;32.0;22.0;82.0;23.0;3.1
2016-02-14;23.7;1.3;31.6;20.6;78.2;9.5;4.9
2016-02-15;20.5;1.7;32.5;20.4;74.9;0.0;4.7
2016-02-16;24.6;1.9;32.5;20.8;74.7;0.0;5.4
2016-02-17;9.8;2.8;29.4;20.6;84.2;7.7;2.8
2016-02-18;26.2;1.0;32.1;18.8;76.6;15.4;5.2
2016-02-19;12.6;2.1;30.5;20.0;81.6;17.5;3.2
2016-02-20;23.9;1.9;30.4;19.3;77.8;3.6;4.9
2016-02-21;25.1;2.2;31.0;20.4;73.4;0.0;5.4
2016-02-22;23.8;1.9;31.4;20.3;74.9;0.0;5.1
2016-02-23;23.0;1.3;32.2;21.3;76.6;0.0;4.9
2016-02-24;26.3;1.1;33.4;21.1;71.7;0.0;5.5
2016-02-25;25.6;1.1;33.8;21.3;67.7;0.0;5.5
2016-02-26;17.2;1.9;33.4;21.0;76.7;9.8;4.2
2016-02-27;22.5;1.9;27.3;19.2;74.6;5.1;4.5
2016-02-28;26.8;1.2;29.1;14.1;65.6;0.0;5.0
2016-02-29;26.9;1.5;31.1;15.6;62.2;0.0;5.4
2016-03-01;16.0;1.8;28.5;17.3;65.9;0.0;3.9
2016-03-02;5.5;2.7;23.8;18.8;80.4;2.1;2.1
2016-03-03;17.9;3.3;26.2;17.0;76.4;8.6;3.9
2016-03-04;19.0;1.6;26.4;16.2;78.2;0.0;3.7
2016-03-05;16.9;1.2;26.4;15.1;77.0;0.0;3.3
2016-03-06;25.1;1.2;26.1;14.3;69.8;0.0;4.4
2016-03-07;26.0;0.7;26.5;10.6;66.5;0.0;4.2
2016-03-08;25.4;1.1;30.5;13.6;65.1;0.0;4.8
2016-03-09;5.9;0.7;24.7;18.6;79.9;0.1;1.6
2016-03-10;17.6;2.3;26.1;17.8;77.8;0.2;3.6
2016-03-11;11.9;2.1;23.0;16.0;84.4;0.3;2.4
2016-03-12;22.4;1.6;24.6;13.8;73.3;2.0;3.9
2016-03-13;23.6;1.8;26.6;12.9;71.2;0.0;4.3
2016-03-14;23.7;1.6;30.0;14.3;71.6;0.0;4.6
2016-03-15;23.4;1.7;32.2;17.8;67.9;0.0;5.0
2016-03-16;23.2;1.5;32.9;18.5;67.2;0.0;5.0
2016-03-17;22.1;1.8;34.2;19.4;67.4;0.0;5.1
2016-03-18;15.0;2.6;33.9;20.8;72.9;7.8;4.3
2016-03-19;7.4;2.6;22.1;17.2;82.9;24.4;2.0
2016-03-20;4.9;2.4;20.0;17.2;86.5;4.9;1.5
2016-03-21;8.5;1.2;24.0;17.5;89.3;17.7;1.8
2016-03-22;19.1;1.2;25.4;15.0;81.1;0.0;3.3
2016-03-23;20.2;1.2;26.7;14.1;74.7;0.0;3.6
2016-03-24;15.8;1.9;26.2;15.1;76.1;0.0;3.2
2016-03-25;4.3;3.4;21.6;16.2;85.1;6.9;1.6
2016-03-26;7.4;3.9;20.9;15.9;91.9;32.0;1.5
2016-03-27;10.0;2.4;23.4;17.3;88.1;10.6;2.1
2016-03-28;12.2;1.9;24.9;16.6;82.5;0.0;2.5
2016-03-29;18.9;0.8;26.8;14.1;78.6;0.0;3.2
2016-03-30;20.1;0.9;28.0;13.5;76.0;0.0;3.4
2016-03-31;19.6;1.4;28.9;15.5;75.4;0.0;3.7
2016-04-01;19.8;1.9;30.7;17.6;73.5;0.0;4.1
2016-04-02;4.6;2.0;26.0;18.7;87.1;6.7;1.5
2016-04-03;8.6;1.1;23.5;16.5;88.8;15.1;1.7
2016-04-04;5.4;2.5;23.8;18.8;86.9;6.8;1.6
2016-04-05;6.8;1.9;25.7;20.3;85.8;22.0;1.8
2016-04-06;8.2;1.8;30.3;20.7;88.7;5.0;2.1
2016-04-07;8.6;1.2;26.7;19.9;90.2;13.6;1.8
2016-04-08;3.1;1.9;23.7;19.9;92.9;17.9;1.0
2016-04-09;8.2;1.2;26.2;19.0;89.7;20.9;1.8
2016-04-10;6.5;2.3;24.4;20.2;89.8;31.3;1.6
2016-04-11;9.9;2.6;25.4;19.4;86.9;8.3;2.2
2016-04-12;8.4;3.3;24.2;19.5;84.9;11.3;2.1
2016-04-13;4.2;2.5;22.8;18.9;90.5;22.1;1.3
2016-04-14;12.4;0.9;27.4;16.8;85.4;4.4;2.3
2016-04-15;15.0;2.8;33.0;20.9;75.6;0.0;3.9
2016-04-16;15.1;2.9;33.7;24.0;67.2;0.0;4.5
2016-04-17;15.4;2.5;33.8;24.2;66.1;0.0;4.4
2016-04-18;2.5;2.2;27.3;21.9;84.2;57.0;1.4
2016-04-19;9.3;2.4;29.3;20.9;83.8;37.6;2.4
2016-04-20;8.3;1.5;24.0;17.2;87.1;9.8;1.7
2016-04-21;10.4;2.0;23.2;16.5;87.4;21.8;1.9
2016-04-22;13.8;2.4;23.6;12.9;82.1;10.7;2.5
2016-04-23;11.2;2.2;27.2;18.8;83.0;0.7;2.4
2016-04-24;3.3;2.0;24.6;18.3;90.4;67.0;1.2
2016-04-25;4.4;2.9;20.3;14.1;91.6;27.1;1.2
2016-04-26;10.1;3.4;15.0;10.1;78.9;4.1;1.8
2016-04-27;13.9;1.9;14.1;5.5;73.2;0.0;1.9
2016-04-28;13.4;1.0;14.8;4.1;72.8;0.0;1.6
2016-04-29;11.9;0.7;15.7;5.3;76.4;0.0;1.5
2016-04-30;14.8;1.2;15.9;4.5;76.6;0.0;1.8
2016-05-01;16.3;0.7;18.7;2.6;76.1;0.0;1.8
2016-05-02;12.4;0.8;21.9;6.3;72.1;0.0;1.8
2016-05-03;13.1;1.2;20.3;9.1;75.5;0.0;1.9
2016-05-04;14.4;0.8;19.9;7.2;82.6;0.0;1.8
2016-05-05;12.0;1.3;19.4;8.0;81.2;0.0;1.7
2016-05-06;12.6;2.7;19.5;10.0;80.2;0.0;2.0
2016-05-07;8.0;2.0;20.8;12.4;83.6;0.0;1.6
2016-05-08;3.7;2.2;18.5;14.3;89.1;7.0;1.1
2016-05-09;5.1;1.1;20.5;15.1;90.6;11.4;1.1
2016-05-10;7.0;1.5;21.8;15.6;87.6;0.0;1.4
2016-05-11;7.2;1.9;18.8;13.1;85.1;0.0;1.4
2016-05-12;12.9;2.4;16.8;9.2;78.1;0.0;1.8
2016-05-13;10.7;1.9;16.7;5.7;84.2;0.0;1.5
2016-05-14;8.0;1.7;21.1;9.5;86.1;0.0;1.5
2016-05-15;3.6;2.5;19.8;15.0;89.4;47.1;1.1
2016-05-16;6.0;2.3;15.2;10.1;81.4;12.5;1.3
2016-05-17;13.9;1.2;13.9;4.2;77.7;0.0;1.4
2016-05-18;14.0;0.7;15.4;5.2;77.1;0.0;1.4
2016-05-19;13.2;1.2;16.4;3.9;79.5;0.0;1.4
2016-05-20;5.5;1.7;14.3;6.3;85.6;0.0;1.0
2016-05-21;7.4;1.2;14.7;7.7;88.0;0.0;1.0
2016-05-22;7.3;1.2;16.4;9.7;84.1;0.0;1.1
2016-05-23;12.2;0.7;15.1;3.2;82.1;0.0;1.2
2016-05-24;13.0;1.1;17.6;3.4;80.8;0.0;1.4
2016-05-25;11.0;1.6;21.2;8.8;79.6;0.0;1.7
2016-05-26;8.5;1.1;20.3;11.9;82.6;0.0;1.3
2016-05-27;5.3;1.5;16.1;9.4;87.9;0.0;1.0
2016-05-28;5.4;1.5;18.5;10.9;89.2;8.1;1.0
2016-05-29;2.9;1.3;17.2;14.7;93.9;17.8;0.7
2016-05-30;4.2;2.3;16.7;13.7;90.6;5.6;0.9
2016-05-31;9.4;2.0;17.1;10.9;83.6;0.0;1.3
2016-06-01;11.6;1.0;17.5;7.1;82.6;0.4;1.3
2016-06-02;10.4;1.4;17.1;6.3;80.5;0.0;1.3
2016-06-03;8.7;1.3;14.4;6.5;80.6;0.0;1.1
2016-06-04;9.0;0.8;14.5;3.6;82.5;0.0;1.0
2016-06-05;9.7;1.5;13.9;5.6;82.9;0.0;1.1
2016-06-06;6.9;0.6;12.8;1.7;86.6;0.0;0.8
2016-06-07;12.9;2.4;17.3;3.1;76.6;0.0;1.7
2016-06-08;13.4;1.7;14.2;2.4;66.3;0.0;1.5
2016-06-09;12.7;0.9;16.0;-0.1;65.2;0.0;1.3
2016-06-10;11.5;1.7;12.3;2.5;72.0;0.0;1.3
2016-06-11;12.6;1.1;12.0;-0.8;73.6;0.0;1.1
2016-06-12;13.1;0.9;15.5;-0.8;69.7;0.0;1.2
2016-06-13;12.6;1.1;17.3;-0.8;72.7;0.0;1.4
2016-06-14;8.4;0.9;18.5;4.8;70.8;0.0;1.3
2016-06-15;10.7;0.6;21.0;5.6;75.2;0.0;1.2
2016-06-16;9.2;0.9;18.3;8.0;79.1;0.0;1.2
2016-06-17;11.1;0.8;15.5;2.9;81.2;0.0;1.1
2016-06-18;11.8;0.5;16.6;1.1;79.2;0.0;1.0
2016-06-19;12.4;0.7;16.9;0.8;79.7;0.0;1.1
2016-06-20;10.1;1.4;13.6;3.0;78.0;0.0;1.1
2016-06-21;11.8;3.1;16.3;3.1;78.8;0.0;1.7
2016-06-22;7.6;1.5;17.3;8.1;80.0;0.0;1.2
2016-06-23;9.7;0.7;18.4;6.7;82.5;0.0;1.1
2016-06-24;8.2;1.7;16.2;5.9;87.8;0.0;1.1
2016-06-25;2.2;1.7;15.6;9.9;90.4;12.4;0.8
2016-06-26;2.1;2.1;16.7;13.2;93.7;49.0;0.7
2016-06-27;4.6;1.4;17.9;12.2;89.1;19.7;0.9
2016-06-28;5.3;0.5;17.3;11.7;92.8;0.3;0.8
2016-06-29;10.6;1.2;23.0;13.1;87.8;0.0;1.4
2016-06-30;10.9;1.3;23.7;13.3;80.3;0.0;1.7
2016-07-01;11.0;1.1;25.5;12.0;81.3;0.0;1.7
2016-07-02;11.4;1.2;26.7;13.7;76.2;0.0;1.9
2016-07-03;11.2;1.8;28.1;15.1;73.4;0.0;2.3
2016-07-04;8.6;2.3;27.1;17.5;65.8;0.0;2.6
2016-07-05;3.5;1.1;21.0;13.7;87.8;16.4;1.0
2016-07-06;5.1;3.1;14.8;9.4;86.8;33.4;1.1
2016-07-07;13.3;2.0;17.8;7.0;76.2;0.2;1.7
2016-07-08;10.0;0.8;18.5;5.3;77.4;0.0;1.2
2016-07-09;3.5;1.4;14.1;10.6;89.6;4.4;0.8
2016-07-10;7.3;1.3;16.7;9.0;91.0;9.3;1.0
2016-07-11;5.4;2.0;20.1;12.4;90.5;4.9;1.1
2016-07-12;8.7;2.2;17.0;9.7;85.6;4.5;1.3
2016-07-13;12.0;1.7;18.3;5.3;77.4;0.0;1.6
2016-07-14;2.7;1.5;15.2;10.8;91.9;0.0;0.8
2016-07-15;4.1;1.8;14.8;11.1;88.8;2.0;0.9
2016-07-16;8.4;2.5;12.0;6.2;81.9;0.0;1.2
2016-07-17;13.0;1.7;10.7;1.6;77.1;0.0;1.3
2016-07-18;9.5;1.1;12.9;1.9;79.0;0.0;1.1
2016-07-19;14.0;1.4;13.2;2.8;76.6;0.0;1.4
2016-07-20;12.1;1.4;13.1;0.9;78.6;0.0;1.3
2016-07-21;12.2;1.4;13.5;0.7;83.2;0.0;1.2
2016-07-22;13.8;1.6;16.5;2.1;76.5;0.0;1.6
2016-07-23;12.7;1.6;23.1;5.6;76.8;0.0;2.0
2016-07-24;11.7;1.1;22.0;9.0;81.0;0.0;1.7
2016-07-25;8.4;2.6;25.2;11.5;78.9;0.0;2.2
2016-07-26;5.2;3.6;21.9;9.9;85.1;5.2;1.7
2016-07-27;9.6;2.2;13.0;6.9;77.7;0.0;1.4
2016-07-28;14.4;1.8;13.3;2.7;80.4;0.0;1.5
2016-07-29;14.2;2.2;18.1;3.8;80.2;0.0;1.9
2016-07-30;6.9;1.8;21.1;11.2;79.0;0.0;1.6
2016-07-31;8.2;2.3;25.8;15.1;70.8;0.0;2.4
2016-08-01;9.8;3.1;22.3;11.2;76.4;0.0;2.3
2016-08-02;13.3;2.7;15.4;6.9;78.6;0.0;1.8
2016-08-03;9.3;2.9;17.0;6.0;84.4;0.0;1.6
2016-08-04;11.8;1.8;25.4;11.8;81.2;0.0;2.2
2016-08-05;9.5;1.9;27.6;14.6;74.1;0.0;2.4
2016-08-06;1.1;2.3;21.9;11.6;85.4;5.7;1.2
2016-08-07;15.0;1.0;18.5;5.5;79.8;11.9;1.8
2016-08-08;15.0;1.3;17.3;5.2;75.9;0.0;1.9
2016-08-09;16.0;1.2;20.5;7.6;71.5;0.0;2.2
2016-08-10;14.1;1.7;15.0;5.0;78.1;0.0;1.7
2016-08-11;16.2;2.0;16.7;3.4;76.9;0.0;2.0
2016-08-12;13.9;1.3;17.9;5.7;79.9;0.0;1.8
2016-08-13;16.9;1.5;24.4;4.5;70.4;0.0;2.7
2016-08-14;15.0;1.0;23.8;8.2;69.9;0.0;2.3
2016-08-15;12.5;1.3;26.0;10.8;75.6;0.0;2.4
2016-08-16;15.8;1.7;26.1;7.4;71.6;4.9;2.9
2016-08-17;15.9;2.8;23.9;12.6;63.0;15.2;3.4
2016-08-18;18.0;1.8;19.5;3.8;59.5;0.0;2.7
2016-08-19;16.8;2.7;22.0;6.0;56.9;0.0;3.4
2016-08-20;9.4;4.4;16.8;10.1;74.4;0.0;2.3
2016-08-21;16.7;2.9;13.9;4.8;68.2;0.0;2.3
2016-08-22;18.6;1.3;18.5;2.4;63.0;0.0;2.5
2016-08-23;19.0;1.2;20.3;4.8;59.2;0.0;2.6
2016-08-24;18.8;1.5;23.4;6.7;62.7;0.0;3.0
2016-08-25;18.5;1.3;26.4;8.6;68.1;0.0;3.1
2016-08-26;16.0;1.9;29.8;13.0;68.2;0.0;3.5
2016-08-27;9.1;3.1;30.8;18.8;64.6;0.0;3.8
2016-08-28;2.6;2.9;19.8;12.1;89.2;14.3;1.2
2016-08-29;2.4;3.9;14.9;12.1;92.7;18.9;0.9
2016-08-30;3.5;3.2;15.5;13.0;94.3;13.1;0.9
2016-08-31;14.2;1.7;20.3;12.5;85.8;6.4;2.2
2016-09-01;17.5;1.2;20.6;7.0;82.8;0.1;2.4
2016-09-02;4.5;4.2;14.3;7.4;85.3;0.0;1.3
2016-09-03;2.8;4.4;9.5;6.9;89.6;0.3;0.9
2016-09-04;4.6;3.8;13.1;7.3;92.8;4.2;0.9
2016-09-05;4.0;1.9;15.3;11.8;94.2;6.4;0.9
2016-09-06;6.3;4.2;11.8;7.0;83.4;3.6;1.4
2016-09-07;14.6;3.8;16.1;8.8;76.0;1.4;2.5
2016-09-08;15.5;1.1;17.2;8.2;81.2;0.0;2.1
2016-09-09;21.0;1.2;22.6;4.5;78.3;0.0;3.0
2016-09-10;21.6;1.1;27.7;9.1;71.4;0.0;3.6
2016-09-11;21.8;1.5;26.9;11.3;69.3;0.0;3.8
2016-09-12;9.7;2.1;21.4;13.5;74.4;2.7;2.3
2016-09-13;20.3;3.8;20.0;12.7;66.6;2.9;3.8
2016-09-14;14.8;3.7;14.7;9.1;67.9;0.1;2.7
2016-09-15;21.8;1.2;19.1;4.9;71.3;0.0;2.9
2016-09-16;22.3;1.3;20.6;4.8;69.1;0.0;3.2
2016-09-17;21.4;1.2;24.2;6.0;69.1;0.0;3.4
2016-09-18;19.3;2.9;21.5;9.6;69.1;0.0;3.5
2016-09-19;23.4;2.8;17.7;6.5;69.7;0.0;3.4
2016-09-20;21.7;2.2;19.6;6.8;75.6;0.0;3.2
2016-09-21;23.4;2.0;24.2;10.0;70.1;0.0;4.0
2016-09-22;23.6;1.8;27.1;8.9;63.7;0.0;4.4
2016-09-23;22.9;2.8;21.3;10.0;62.6;0.0;4.1
2016-09-24;10.7;2.5;14.8;3.9;67.7;0.0;2.3
2016-09-25;23.8;1.9;16.9;4.3;69.0;0.0;3.2
2016-09-26;24.9;1.8;21.5;3.3;66.6;0.0;3.8
2016-09-27;25.3;2.0;24.1;6.8;57.3;0.0;4.4
2016-09-28;24.5;1.7;26.8;6.3;52.5;0.0;4.6
2016-09-29;21.2;3.6;21.2;11.1;61.8;0.0;4.3
2016-09-30;20.2;3.7;21.2;7.1;62.5;0.0;4.1
2016-10-01;24.2;2.7;24.3;8.0;67.1;0.0;4.4
2016-10-02;20.4;2.7;24.7;8.9;67.2;0.0;4.1
2016-10-03;24.3;2.4;24.4;10.1;67.4;0.0;4.4
2016-10-04;21.9;2.6;24.2;10.2;70.5;0.0;4.1
2016-10-05;6.4;2.5;17.9;10.7;84.2;5.3;1.6
2016-10-06;17.5;2.7;22.0;12.9;72.8;11.2;3.4
2016-10-07;21.9;1.4;23.7;10.1;70.1;0.0;3.7
2016-10-08;27.3;2.4;20.3;10.6;58.9;0.0;4.5
2016-10-09;27.6;1.4;21.2;5.8;57.7;0.0;4.2
2016-10-10;18.4;2.0;22.5;5.7;52.2;0.0;3.9
2016-10-11;25.9;1.3;26.4;11.1;55.9;0.0;4.7
2016-10-12;5.4;1.6;22.4;14.2;76.2;0.0;1.9
2016-10-13;23.1;2.2;27.7;15.0;71.6;0.0;4.6
2016-10-14;25.8;2.2;28.4;14.5;70.1;0.0;5.0
2016-10-15;2.9;2.8;23.4;16.1;83.8;7.2;1.6
2016-10-16;13.3;2.4;25.8;16.4;84.4;40.8;2.9
2016-10-17;7.2;2.9;23.1;15.3;86.8;32.2;1.9
2016-10-18;4.0;3.2;19.5;14.3;89.4;15.8;1.3
2016-10-19;8.6;2.4;22.3;15.2;88.8;9.3;1.9
2016-10-20;15.6;3.0;19.5;13.0;80.2;12.1;2.9
2016-10-21;24.0;2.0;20.9;10.8;73.2;0.0;3.9
2016-10-22;28.5;2.1;22.4;9.2;70.0;0.0;4.5
2016-10-23;25.5;1.6;27.3;14.7;69.8;0.0;4.8
2016-10-24;4.8;2.2;22.4;17.2;87.6;1.3;1.5
2016-10-25;7.9;2.5;23.2;18.1;83.4;3.9;2.1
2016-10-26;8.8;1.8;23.7;18.2;86.9;4.2;2.1
2016-10-27;20.5;4.7;18.3;9.8;67.3;4.6;3.9
2016-10-28;29.7;2.3;18.6;7.0;59.9;0.1;4.5
2016-10-29;30.3;2.0;23.1;6.9;64.0;0.0;4.9
2016-10-30;29.6;2.4;27.2;10.9;62.4;0.0;5.7
2016-10-31;22.4;1.5;30.0;14.6;64.2;0.0;4.8
2016-11-01;3.7;3.1;23.3;16.4;82.9;12.9;1.8
2016-11-02;28.2;3.4;17.9;10.4;66.4;60.7;4.4
2016-11-03;30.7;1.2;23.1;6.9;58.0;0.0;4.8
2016-11-04;30.2;1.1;28.4;11.5;58.5;0.0;5.4
2016-11-05;30.4;1.5;28.9;13.7;56.1;0.0;5.9
2016-11-06;29.3;1.6;31.7;15.6;54.8;0.0;6.2
2016-11-07;28.5;1.0;32.8;18.9;57.3;0.0;5.9
2016-11-08;14.1;1.7;28.6;17.9;66.2;0.3;3.7
2016-11-09;22.9;1.8;28.6;16.7;74.5;0.0;4.7
2016-11-10;25.8;1.5;30.8;18.4;68.9;5.3;5.4
2016-11-11;26.2;2.9;26.2;14.8;65.0;6.5;5.4
2016-11-12;31.8;2.7;23.7;10.0;51.0;0.0;5.9
2016-11-13;30.8;1.6;29.2;10.7;56.8;0.0;5.9
2016-11-14;21.7;1.1;29.6;15.1;61.8;0.3;4.6
2016-11-15;23.5;1.3;31.3;18.4;64.4;0.0;5.2
2016-11-16;27.4;2.8;27.3;16.5;73.0;8.2;5.4
2016-11-17;17.8;4.2;22.8;13.9;68.2;0.2;4.2
2016-11-18;27.7;2.6;21.4;6.2;63.4;0.6;4.7
2016-11-19;28.0;2.0;23.5;10.6;62.5;0.0;5.0
2016-11-20;17.0;1.5;23.3;12.0;64.2;0.0;3.6
2016-11-21;29.7;2.5;25.4;12.0;64.6;0.0;5.5
2016-11-22;30.1;1.9;23.0;7.2;63.2;0.0;5.0
2016-11-23;32.7;1.2;26.4;8.0;54.3;0.0;5.6
2016-11-24;31.5;2.0;29.7;11.7;50.0;0.0;6.5
2016-11-25;31.2;2.2;30.3;14.4;54.5;0.0;6.7
2016-11-26;28.2;2.4;33.0;16.5;61.2;1.6;6.6
2016-11-27;7.2;2.6;29.3;18.2;85.1;4.2;2.4
2016-11-28;23.6;2.2;27.7;16.6;74.6;1.9;4.8
2016-11-29;30.2;2.3;27.5;13.2;57.9;0.1;6.1
2016-11-30;33.1;2.3;26.7;12.2;56.5;0.0;6.3
2016-12-01;29.7;2.6;29.5;12.2;58.1;0.9;6.4
2016-12-02;18.5;1.8;30.2;17.2;64.1;1.4;4.6
2016-12-03;7.6;2.3;26.0;18.9;87.3;11.4;2.1
2016-12-04;26.2;2.1;28.1;15.3;75.6;7.0;5.1
2016-12-05;32.6;2.1;28.8;15.9;63.0;0.0;6.4
2016-12-06;22.2;1.3;32.0;18.0;61.6;2.2;5.1
2016-12-07;28.8;1.3;29.4;16.5;69.8;8.6;5.6
2016-12-08;24.2;2.2;28.8;17.0;67.8;5.8;5.3
2016-12-09;29.8;3.0;26.6;11.9;63.1;0.1;5.9
2016-12-10;25.4;1.4;30.1;14.0;64.9;0.0;5.3
2016-12-11;30.5;2.1;33.9;18.6;53.6;0.0;7.2
2016-12-12;31.8;2.2;32.7;15.9;54.2;0.0;7.2
2016-12-13;14.2;2.3;28.0;17.8;60.9;0.0;4.2
2016-12-14;33.8;2.7;23.8;11.3;51.7;0.0;6.2
2016-12-15;33.5;2.1;25.5;9.7;50.2;0.0;6.2
2016-12-16;31.6;2.6;29.0;11.6;52.3;0.0;6.8
2016-12-17;29.3;2.1;33.0;15.4;55.7;0.0;6.8
2016-12-18;20.9;2.9;32.5;18.9;70.1;9.7;5.5
2016-12-19;15.7;1.9;28.2;18.5;79.7;37.9;3.6
2016-12-20;31.4;1.0;30.9;16.3;66.5;0.6;6.1
2016-12-21;31.5;1.4;32.5;15.7;61.4;0.0;6.5
2016-12-22;30.5;1.9;33.1;21.6;65.0;0.0;6.8
2016-12-23;17.9;2.8;27.6;20.8;69.9;0.0;4.5
2016-12-24;23.4;1.1;29.5;17.6;72.6;4.3;4.8
2016-12-25;27.5;2.8;34.0;20.8;67.6;0.0;6.7
2016-12-26;7.2;2.2;27.0;20.7;81.6;7.5;2.3
2016-12-27;9.2;1.6;25.7;19.4;87.9;27.5;2.2
2016-12-28;16.8;1.8;26.5;19.1;81.2;7.9;3.6
2016-12-29;15.7;1.7;28.0;21.2;84.6;0.0;3.4
2016-12-30;20.0;1.5;30.8;21.3;81.9;13.9;4.4
2016-12-31;23.6;1.6;33.6;22.7;78.3;15.8;5.3
2017-01-01;19.5;1.6;32.8;22.4;78.6;5.4;4.6
2017-01-02;22.1;1.3;30.2;21.8;76.4;0.1;4.8
2017-01-03;18.2;2.5;30.5;19.2;77.9;5.3;4.4
2017-01-04;14.5;2.5;25.5;18.9;82.6;21.3;3.2
2017-01-05;7.5;1.0;24.8;19.6;88.4;11.5;1.9
2017-01-06;29.6;2.4;28.2;17.5;77.3;8.8;5.7
2017-01-07;23.0;1.5;31.5;18.3;76.1;0.0;5.0
2017-01-08;9.5;1.1;26.9;20.8;87.4;1.1;2.3
2017-01-09;20.9;1.9;31.9;21.9;80.2;16.1;4.7
2017-01-10;11.2;1.5;28.9;21.4;84.0;23.9;2.8
2017-01-11;24.7;1.7;28.1;18.8;77.2;0.1;4.9
2017-01-12;27.0;1.5;30.6;18.7;71.6;0.0;5.6
2017-01-13;23.3;1.7;33.7;19.6;68.9;0.0;5.5
2017-01-14;14.5;1.6;28.5;18.5;82.2;0.9;3.3
2017-01-15;17.7;1.9;31.2;20.1;79.8;15.3;4.1
2017-01-16;17.1;2.5;28.7;19.2;84.7;27.2;3.7
2017-01-17;16.8;2.1;29.4;20.2;81.1;2.4;3.9
2017-01-18;23.3;1.2;31.1;20.3;73.9;0.1;5.0
2017-01-19;28.2;2.2;30.1;17.9;65.5;0.0;6.0
2017-01-20;26.3;2.1;31.3;17.6;67.6;0.0;5.8
2017-01-21;27.0;2.1;30.6;17.7;67.7;0.0;5.8
2017-01-22;30.6;2.2;30.4;16.2;70.5;0.0;6.2
2017-01-23;26.3;1.8;30.0;18.1;73.9;0.0;5.4
2017-01-24;13.7;1.5;29.1;19.0;81.6;0.8;3.2
2017-01-25;22.0;2.1;27.7;18.6;77.5;8.4;4.5
2017-01-26;24.8;2.9;24.3;14.1;69.1;0.0;4.8
2017-01-27;29.0;1.4;25.2;13.3;69.3;0.0;5.1
2017-01-28;30.4;1.2;27.3;12.2;67.2;0.0;5.4
2017-01-29;28.6;1.5;31.6;15.8;69.8;0.0;5.8
2017-01-30;21.5;2.1;32.1;20.3;75.0;0.3;5.0
2017-01-31;22.6;1.7;30.9;20.4;76.7;23.6;4.9
2017-02-01;19.4;1.3;29.8;20.6;82.6;2.2;4.1
2017-02-02;19.9;0.9;29.7;20.5;80.8;4.4;4.1
2017-02-03;25.8;0.9;30.1;18.9;73.6;2.1;5.1
2017-02-04;22.0;1.6;32.8;18.3;73.4;5.3;5.0
2017-02-05;24.8;2.8;27.2;18.1;78.0;11.5;4.9
2017-02-06;29.3;2.6;25.0;14.7;66.7;0.1;5.4
2017-02-07;29.7;1.2;25.9;11.5;70.2;0.0;5.0
2017-02-08;19.8;2.1;24.9;14.3;74.9;0.0;3.9
2017-02-09;26.4;1.6;30.3;14.4;74.4;0.2;5.2
2017-02-10;14.2;1.4;27.9;20.4;79.2;0.0;3.2
2017-02-11;16.2;1.5;28.9;19.9;85.8;4.9;3.4
2017-02-12;13.2;1.3;27.7;19.2;87.5;7.5;2.8
2017-02-13;13.2;1.1;24.9;19.0;87.0;24.8;2.7
2017-02-14;23.3;1.8;28.4;19.2;77.2;20.1;4.7
2017-02-15;20.5;1.3;31.5;19.7;72.8;0.1;4.5
2017-02-16;12.7;1.3;29.1;20.0;82.4;19.0;3.0
2017-02-17;9.0;2.5;26.3;19.5;85.8;55.0;2.4
2017-02-18;14.6;2.3;27.9;19.2;82.2;2.0;3.3
2017-02-19;17.6;1.5;31.6;20.0;81.7;10.9;3.9
2017-02-20;15.4;1.2;32.7;22.6;78.4;18.8;3.7
2017-02-21;9.2;1.6;28.1;21.3;83.8;1.9;2.4
2017-02-22;13.2;1.2;30.6;21.6;82.4;3.1;3.1
2017-02-23;16.5;1.3;30.6;21.2;81.9;8.9;3.6
2017-02-24;18.4;0.8;31.8;20.2;78.1;8.1;3.9
2017-02-25;18.9;1.2;31.8;20.6;73.8;2.5;4.2
2017-02-26;17.7;1.9;31.2;20.3;72.6;0.0;4.3
2017-02-27;19.6;1.4;31.6;19.5;71.5;0.0;4.4
2017-02-28;13.0;1.3;30.9;20.6;76.2;0.0;3.2
2017-03-01;14.9;1.1;30.8;20.9;79.8;0.0;3.4
2017-03-02;18.6;1.4;32.5;20.7;76.2;0.3;4.2
2017-03-03;10.7;1.6;28.6;22.2;83.1;0.0;2.6
2017-03-04;9.5;2.1;24.5;20.9;90.0;1.5;2.1
2017-03-05;17.2;2.8;26.4;17.0;80.8;15.1;3.6
2017-03-06;20.1;1.6;29.5;16.0;73.5;0.0;4.2
2017-03-07;19.8;1.8;30.0;17.8;72.1;0.0;4.3
2017-03-08;17.2;2.4;31.5;18.6;74.8;0.0;4.3
2017-03-09;6.5;2.9;29.1;18.4;83.5;11.9;2.4
2017-03-10;14.6;1.9;26.5;18.7;79.4;62.6;3.2
2017-03-11;14.0;1.9;27.7;13.1;75.6;21.7;3.3
2017-03-12;17.4;2.8;23.9;16.6;77.0;10.9;3.5
2017-03-13;23.3;0.9;25.5;8.5;64.4;0.4;3.8
2017-03-14;21.3;1.0;27.0;11.4;67.8;0.0;3.8
